ID_pedido,ID_proveedor,Fecha,Estado
pedi01234cmqtKY,provAgC974SP,04/09/2023,['Distribuido']
pedi01234afuzYZ,provHeM574GE,04/09/2023,['De Camino']
pedi01234dwACOQ,provMed974GE,04/09/2023,['Pagado']
pedi01234ksNSTX,provMed974GE,04/09/2023,['De Camino']
pedi01234ovGIKN,provLin564UK,04/09/2023,['Pagado']
pedi01234isuDXY,provSFS792IT,04/09/2023,['Almacenado']
pedi01234fisCEN,provSpe920UK,04/09/2023,['Distribuido']
pedi01234mtyzAQ,provRDM331IT,04/09/2023,['De Camino']
pedi01234bxANRW,provPIS094IT,04/09/2023,['Distribuido']
pedi01234hoqJRX,provUAS964IT,04/09/2023,['Pagado']
pedi01234bmyGQS,provAsS356IT,04/09/2023,['Pagado']
pedi01234eozMXZ,provMor734GE,04/09/2023,['Pagado']
pedi01234klqwFM,provB.S543IT,04/09/2023,['De Camino']
pedi01234lotuzV,provCom628UK,04/09/2023,['Distribuido']
pedi01234jsuvxX,provEMC389IT,04/09/2023,['Pagado']
pedi01234motuvW,provViE732UK,04/09/2023,['Distribuido']
pedi01234aftNOY,provVos971GE,04/09/2023,['Distribuido']
pedi01234jkBHJU,provMal000IR,04/09/2023,['De Camino']
pedi01234prvAOY,provUni273IR,04/09/2023,['Almacenado']
pedi01234dejluy,provPVT362GE,03/09/2023,['Recibido']
pedi01234gnptDY,provApp240IR,03/09/2023,['Almacenado']
pedi01234dtwxIW,provAgC974SP,03/09/2023,['De Camino']
pedi01234jluyIT,provMaM160UK,03/09/2023,['Pagado']
pedi01234pvDERV,provOrS801IT,03/09/2023,['Pagado']
pedi01234bfglxT,provABI591FR,03/09/2023,['De Camino']
pedi01234dkqCQW,provRMS001IT,03/09/2023,['Almacenado']
pedi01234aipxOQ,provVos971GE,03/09/2023,['De Camino']
pedi01234ptADEJ,provVVB039GE,03/09/2023,['Almacenado']
pedi01234beuyRW,provFaB915SP,03/09/2023,['Distribuido']
pedi01234bjnuvG,provOrS801IT,03/09/2023,['Almacenado']
pedi01234fmsBIS,provBGS521IT,03/09/2023,['Pagado']
pedi01234nqsBVZ,provXXX959FR,03/09/2023,['Por hacer']
pedi01234mqEOVX,provRDM331IT,03/09/2023,['Almacenado']
pedi01234rswySU,provIGS852IT,03/09/2023,['Pagado']
pedi01234jqzDJV,provAgC974SP,03/09/2023,['Recibido']
pedi01234jDHQXZ,provPuG251FR,03/09/2023,['Almacenado']
pedi01234aevDEO,provRat613GE,03/09/2023,['Recibido']
pedi01234chrxBZ,provSpe920UK,03/09/2023,['Distribuido']
pedi01234ehjoCH,provASI979UK,03/09/2023,['Distribuido']
pedi01234kqsvyG,provTIS088SP,03/09/2023,['De Camino']
pedi01234lnxCDL,provTBG804UK,03/09/2023,['Por hacer']
pedi01234bcgirN,provMed974GE,03/09/2023,['De Camino']
pedi01234bcpwCF,provUni273IR,03/09/2023,['De Camino']
pedi01234cfsxHO,provATG036UK,03/09/2023,['Distribuido']
pedi01234biopqv,provLin564UK,03/09/2023,['Recibido']
pedi01234cjtxzL,provMal000IR,02/09/2023,['Pagado']
pedi01234pquzDY,provWhi166UK,02/09/2023,['Distribuido']
pedi01234dftvUV,provEne004IT,02/09/2023,['Por hacer']
pedi01234emPQST,provFnD808FR,02/09/2023,['Distribuido']
pedi01234hjEKPT,provMed974GE,02/09/2023,['Distribuido']
pedi01234fhijCI,provHA&069GE,02/09/2023,['Pagado']
pedi01234fhjrBT,provAgC974SP,02/09/2023,['Por hacer']
pedi01234hnosNV,provEne004IT,02/09/2023,['Pagado']
pedi01234psBGOW,provFUM061IT,02/09/2023,['De Camino']
pedi01234aoCIJQ,provLDC071FR,02/09/2023,['Almacenado']
pedi01234dowxJR,provBun716UK,02/09/2023,['Distribuido']
pedi01234dgiEIT,provPIS094IT,02/09/2023,['Distribuido']
pedi01234jrORVW,provCro019GE,02/09/2023,['Recibido']
pedi01234cortRY,provFUM061IT,02/09/2023,['De Camino']
pedi01234exBFLM,provSpe920UK,02/09/2023,['Pagado']
pedi01234fCHJQR,provDia214UK,02/09/2023,['Pagado']
pedi01234ajkuyY,provTIS088SP,02/09/2023,['Almacenado']
pedi01234gDJPRY,provAIG289SP,02/09/2023,['Distribuido']
pedi01234wxDMNS,provXXX959FR,02/09/2023,['Por hacer']
pedi01234bhlDEO,provBBS716IT,02/09/2023,['Pagado']
pedi01234fjlBHK,provPuG251FR,02/09/2023,['Pagado']
pedi01234chmnGO,provBEL953FR,02/09/2023,['Distribuido']
pedi01234dejwEU,provVVB039GE,02/09/2023,['Pagado']
pedi01234aefHVX,provDia214UK,02/09/2023,['Pagado']
pedi01234cegprD,provG&T371FR,02/09/2023,['Almacenado']
pedi01234erxEYZ,provEvo408GE,02/09/2023,['Distribuido']
pedi01234iCPRSY,provAnt183SP,02/09/2023,['Pagado']
pedi01234arzDMS,provTTA249IT,02/09/2023,['Distribuido']
pedi01234hwGISU,provSpe920UK,02/09/2023,['Por hacer']
pedi01234ayCMQU,provPIS094IT,02/09/2023,['Distribuido']
pedi01234jmvLRU,provBun716UK,01/09/2023,['Distribuido']
pedi01234fnowGW,provEif549FR,01/09/2023,['Por hacer']
pedi01234dkzCHW,provHeM574GE,01/09/2023,['Pagado']
pedi01234dqxzPY,provVVB039GE,01/09/2023,['Pagado']
pedi01234cfFKLN,provSMI564UK,01/09/2023,['Almacenado']
pedi01234adfjDL,provHeM574GE,01/09/2023,['Pagado']
pedi01234qwBEFM,provEMC389IT,01/09/2023,['Distribuido']
pedi01234ekzBIL,provPIS094IT,01/09/2023,['Pagado']
pedi01234ejxFMO,provAIG289SP,01/09/2023,['Por hacer']
pedi01234devJTY,provCom628UK,01/09/2023,['Distribuido']
pedi01234gmtMPQ,provPen195UK,01/09/2023,['Distribuido']
pedi01234nvCUWX,provInS880IT,01/09/2023,['Pagado']
pedi01234fqsCLN,provZSS361SP,01/09/2023,['Distribuido']
pedi01234tyGUVZ,provSaS872IT,01/09/2023,['Distribuido']
pedi01234jkwBGN,provSaS872IT,01/09/2023,['Por hacer']
pedi01234alpwxI,provPVT362GE,01/09/2023,['Pagado']
pedi01234cghyIL,provZSS361SP,01/09/2023,['Pagado']
pedi01234mqGHUX,provPuG251FR,01/09/2023,['De Camino']
pedi01234aciBVZ,provDeo025SP,01/09/2023,['Por hacer']
pedi01234goDIPV,provGUW155UK,01/09/2023,['Pagado']
pedi01234abxyRS,provMed974GE,01/09/2023,['Distribuido']
pedi01234hnqwQS,provCro019GE,01/09/2023,['Por hacer']
pedi01234bchCJZ,provMed974GE,01/09/2023,['Pagado']
pedi01234dkAFJT,provPIS094IT,01/09/2023,['Pagado']
pedi01234iuzBJP,provEne004IT,01/09/2023,['Distribuido']
pedi01234kqxCNX,provFUM061IT,01/09/2023,['De Camino']
pedi01234dghqCN,provXXX959FR,01/09/2023,['De Camino']
pedi01234itwENU,provOSG835UK,01/09/2023,['Distribuido']
pedi01234kloOPZ,provPuG251FR,01/09/2023,['Recibido']
pedi01234rsBJVW,provUAS964IT,01/09/2023,['Almacenado']
pedi01234dijtDE,provAgC974SP,01/09/2023,['Distribuido']
pedi01234mrtAQV,provGla904IR,31/08/2023,['Distribuido']
pedi01234fknqFZ,provB.S543IT,31/08/2023,['Pagado']
pedi01234cstPTZ,provTIS088SP,31/08/2023,['Distribuido']
pedi01234gnARTW,provLin564UK,31/08/2023,['Pagado']
pedi01234opAIKW,provAnt183SP,31/08/2023,['Almacenado']
pedi01234lpqxAL,provCro019GE,31/08/2023,['Pagado']
pedi01234hmBGPQ,provSpe920UK,31/08/2023,['Recibido']
pedi01234doBCMQ,provMaC196IR,31/08/2023,['Distribuido']
pedi01234fhmCNV,provRot145UK,31/08/2023,['Distribuido']
pedi01234gqrwBT,provMor734GE,31/08/2023,['Por hacer']
pedi01234ABEILP,provAdL707SP,31/08/2023,['De Camino']
pedi01234ajmuKP,provLin564UK,31/08/2023,['Distribuido']
pedi01234aefGQV,provZSS361SP,31/08/2023,['Por hacer']
pedi01234lmzJUX,provDia214UK,31/08/2023,['Recibido']
pedi01234aeiwxP,provTTA249IT,31/08/2023,['Pagado']
pedi01234gjpBHL,provTF1453FR,31/08/2023,['Pagado']
pedi01234lnorWZ,provGla904IR,31/08/2023,['Pagado']
pedi01234frvJRU,provTTA249IT,31/08/2023,['Pagado']
pedi01234acgHSW,provTTA249IT,31/08/2023,['Distribuido']
pedi01234nruwOR,provEQT795IR,31/08/2023,['Por hacer']
pedi01234asBHKT,provDeo025SP,31/08/2023,['Distribuido']
pedi01234ikABFH,provATG036UK,31/08/2023,['De Camino']
pedi01234fhltRV,provEne685UK,31/08/2023,['Pagado']
pedi01234bjFITZ,provPuG251FR,31/08/2023,['De Camino']
pedi01234afwDUY,provLDC071FR,31/08/2023,['Pagado']
pedi01234guvyFR,provEne004IT,31/08/2023,['Almacenado']
pedi01234hkopAC,provGla159UK,31/08/2023,['Distribuido']
pedi01234gkqtAJ,provAgC974SP,31/08/2023,['Por hacer']
pedi01234fnpsHQ,provAnt183SP,31/08/2023,['De Camino']
pedi01234hnwxBN,provEQT795IR,31/08/2023,['Distribuido']
pedi01234bcoyzL,provPIS094IT,31/08/2023,['De Camino']
pedi01234dnsBIS,provMBH658GE,31/08/2023,['Distribuido']
pedi01234ciksOP,provMaU551UK,31/08/2023,['Almacenado']
pedi01234klpwTU,provLin564UK,31/08/2023,['Por hacer']
pedi01234ajuHJZ,provHeM574GE,30/08/2023,['Distribuido']
pedi01234qJOPVW,provABI591FR,30/08/2023,['Distribuido']
pedi01234oszKOR,provPVT362GE,30/08/2023,['Pagado']
pedi01234ajnoBE,provB.S543IT,30/08/2023,['Pagado']
pedi01234nuCINS,provAdL707SP,30/08/2023,['De Camino']
pedi01234efiwQX,provPuG251FR,30/08/2023,['Distribuido']
pedi01234cgjvEH,provKUK710GE,30/08/2023,['Pagado']
pedi01234hyDOPU,provRCP385UK,30/08/2023,['Por hacer']
pedi01234lnoCHX,provRat613GE,30/08/2023,['Pagado']
pedi01234fpquLM,provAnt183SP,30/08/2023,['Distribuido']
pedi01234gkDHJU,provVos971GE,30/08/2023,['Por hacer']
pedi01234ruBITX,provEQT795IR,30/08/2023,['Por hacer']
pedi01234cjHOSV,provG&T371FR,30/08/2023,['Por hacer']
pedi01234bjmxzV,provDuF994SP,30/08/2023,['Por hacer']
pedi01234nwANPX,provTBG804UK,30/08/2023,['Pagado']
pedi01234bdkJMV,provATG036UK,30/08/2023,['Pagado']
pedi01234zGJKQX,provLDC071FR,30/08/2023,['Pagado']
pedi01234hikJQX,provMal000IR,30/08/2023,['Distribuido']
pedi01234mrBCEP,provTBG804UK,30/08/2023,['De Camino']
pedi01234belsMN,provGUW155UK,30/08/2023,['Distribuido']
pedi01234cxCDOY,provRat613GE,30/08/2023,['Pagado']
pedi01234ijoEKY,provViE732UK,30/08/2023,['De Camino']
pedi01234abcefR,provSFS792IT,30/08/2023,['Por hacer']
pedi01234eiIKNQ,provVVB039GE,30/08/2023,['De Camino']
pedi01234uyFHIU,provAdL707SP,30/08/2023,['Distribuido']
pedi01234diGIOZ,provRMS001IT,30/08/2023,['De Camino']
pedi01234klnxGU,provPen195UK,30/08/2023,['Por hacer']
pedi01234knBEFH,provGDA071SP,30/08/2023,['Pagado']
pedi01234bcBCQZ,provFUM061IT,30/08/2023,['Pagado']
pedi01234dixHOZ,provCom628UK,30/08/2023,['Pagado']
pedi01234iCGJMS,provRDM331IT,30/08/2023,['De Camino']
pedi01234ktxzGJ,provSaS872IT,30/08/2023,['De Camino']
pedi01234cmntvR,provAIG289SP,29/08/2023,['Almacenado']
pedi01234guEHSX,provAdL707SP,29/08/2023,['Almacenado']
pedi01234iwLNRX,provLin564UK,29/08/2023,['Pagado']
pedi01234prGJQW,provAnt183SP,29/08/2023,['Distribuido']
pedi01234acwABY,provSpe920UK,29/08/2023,['Distribuido']
pedi01234cpDMSU,provASI979UK,29/08/2023,['Pagado']
pedi01234kIPTVW,provLin564UK,29/08/2023,['Por hacer']
pedi01234rABSUY,provEQT795IR,29/08/2023,['Distribuido']
pedi01234ceBMNW,provAnt183SP,29/08/2023,['Distribuido']
pedi01234qsJLQY,provEne685UK,29/08/2023,['Pagado']
pedi01234ajnxEL,provViE732UK,29/08/2023,['Pagado']
pedi01234rtzBFZ,provBFS790IT,29/08/2023,['Almacenado']
pedi01234defEHM,provUni273IR,29/08/2023,['De Camino']
pedi01234yDPUVY,provTF1453FR,29/08/2023,['Pagado']
pedi01234isxDEW,provEvo408GE,29/08/2023,['Recibido']
pedi01234eizVWX,provPVT362GE,29/08/2023,['Distribuido']
pedi01234lrFHRU,provFUM061IT,29/08/2023,['Distribuido']
pedi01234kqruLM,provAsS129IT,29/08/2023,['Distribuido']
pedi01234klzFIP,provKUK710GE,29/08/2023,['Distribuido']
pedi01234lrwyLW,provEvo408GE,29/08/2023,['Por hacer']
pedi01234irFPQU,provXXX959FR,29/08/2023,['Pagado']
pedi01234pqzAIZ,provMal000IR,28/08/2023,['Pagado']
pedi01234ejqzJW,provAdL707SP,28/08/2023,['De Camino']
pedi01234ACKLNZ,provAgC974SP,28/08/2023,['Pagado']
pedi01234hmxEFX,provFUM061IT,28/08/2023,['Recibido']
pedi01234quzJNZ,provHeM574GE,28/08/2023,['De Camino']
pedi01234ktxBEF,provTIS088SP,28/08/2023,['Por hacer']
pedi01234eoqrvI,provWhi166UK,28/08/2023,['Recibido']
pedi01234iksxyP,provMed974GE,28/08/2023,['Por hacer']
pedi01234ipwxIU,provGla159UK,28/08/2023,['Almacenado']
pedi01234iqwxIT,provEvo408GE,28/08/2023,['Distribuido']
pedi01234destHW,provSMI564UK,28/08/2023,['Pagado']
pedi01234ghyDGH,provG&T371FR,28/08/2023,['Almacenado']
pedi01234lwzANR,provSiH990GE,28/08/2023,['Distribuido']
pedi01234ghvRTZ,provEif549FR,28/08/2023,['Distribuido']
pedi01234xyHIJT,provGDA071SP,28/08/2023,['Almacenado']
pedi01234giuHJX,provEdF497FR,28/08/2023,['Por hacer']
pedi01234bkpvCF,provSpe920UK,28/08/2023,['Pagado']
pedi01234iptyBX,provXXX959FR,28/08/2023,['Distribuido']
pedi01234jHIKLQ,provPuG251FR,28/08/2023,['Pagado']
pedi01234hksBFK,provAsS129IT,28/08/2023,['Pagado']
pedi01234hptDIU,provDia214UK,28/08/2023,['Almacenado']
pedi01234dfnFMT,provUni273IR,28/08/2023,['De Camino']
pedi01234lHLMXZ,provCom628UK,28/08/2023,['De Camino']
pedi01234yCEKTZ,provEne004IT,28/08/2023,['Pagado']
pedi01234alwyCU,provSpe920UK,27/08/2023,['De Camino']
pedi01234dklqOT,provRDM331IT,27/08/2023,['De Camino']
pedi01234yBLNOU,provABI591FR,27/08/2023,['Pagado']
pedi01234tDEFSY,provTTA249IT,27/08/2023,['Recibido']
pedi01234hmFHTW,provSaS872IT,27/08/2023,['Almacenado']
pedi01234bnIJRV,provDPG813FR,27/08/2023,['De Camino']
pedi01234amGPRS,provRat613GE,27/08/2023,['Almacenado']
pedi01234npzOQY,provTF1453FR,27/08/2023,['Distribuido']
pedi01234notIRX,provAIG289SP,27/08/2023,['Distribuido']
pedi01234ghkJLX,provEvo408GE,27/08/2023,['Recibido']
pedi01234akmqDI,provPIS094IT,27/08/2023,['Por hacer']
pedi01234bqMRTY,provVos971GE,27/08/2023,['Almacenado']
pedi01234cqBGIR,provAnt183SP,27/08/2023,['De Camino']
pedi01234ekCSTZ,provG&T371FR,27/08/2023,['De Camino']
pedi01234fgnzKX,provSFS792IT,27/08/2023,['Distribuido']
pedi01234fmwFJQ,provKUK710GE,27/08/2023,['Distribuido']
pedi01234emnoEV,provLin564UK,27/08/2023,['Distribuido']
pedi01234loBMQT,provFaB915SP,27/08/2023,['Distribuido']
pedi01234qtFUVW,provG&T371FR,27/08/2023,['De Camino']
pedi01234ekqLQY,provPrC249SP,27/08/2023,['Almacenado']
pedi01234empvxH,provApS922SP,27/08/2023,['Almacenado']
pedi01234hiCDMW,provTIS088SP,27/08/2023,['De Camino']
pedi01234kBMVWZ,provPVT362GE,27/08/2023,['Distribuido']
pedi01234acdfAU,provDia214UK,26/08/2023,['Almacenado']
pedi01234hovPRY,provLin564UK,26/08/2023,['Pagado']
pedi01234myDEGU,provG&T371FR,26/08/2023,['Recibido']
pedi01234fzBNQY,provMaC196IR,26/08/2023,['Recibido']
pedi01234szJNXZ,provNUB454GE,26/08/2023,['Distribuido']
pedi01234aeglyC,provSac959SP,26/08/2023,['Por hacer']
pedi01234ejklAO,provUAS964IT,26/08/2023,['Distribuido']
pedi01234fmtPUY,provHSH047UK,26/08/2023,['Distribuido']
pedi01234ejnoFY,provBGS521IT,26/08/2023,['Por hacer']
pedi01234hmzFOS,provBGS521IT,26/08/2023,['Distribuido']
pedi01234aimtGU,provGla159UK,26/08/2023,['Distribuido']
pedi01234agrwAJ,provLin564UK,26/08/2023,['Recibido']
pedi01234dimvFP,provAdL707SP,26/08/2023,['Pagado']
pedi01234wHJSUY,provMaM160UK,26/08/2023,['De Camino']
pedi01234bBGHST,provEdF497FR,26/08/2023,['Por hacer']
pedi01234hzBDFS,provTF1453FR,26/08/2023,['Pagado']
pedi01234hlmEFM,provApS922SP,26/08/2023,['Distribuido']
pedi01234dhpCUW,provPIS094IT,26/08/2023,['Distribuido']
pedi01234enryHI,provPuG251FR,26/08/2023,['Distribuido']
pedi01234kqvAEF,provVos971GE,26/08/2023,['Distribuido']
pedi01234fjsOPT,provViE732UK,26/08/2023,['Pagado']
pedi01234cimtFP,provEMC389IT,26/08/2023,['Distribuido']
pedi01234dorwDS,provMaU551UK,26/08/2023,['Distribuido']
pedi01234fjuDUZ,provBGS521IT,25/08/2023,['Pagado']
pedi01234gnGPQW,provKUK710GE,25/08/2023,['Recibido']
pedi01234eltNSW,provAnt183SP,25/08/2023,['Pagado']
pedi01234ehmwEQ,provAsS129IT,25/08/2023,['Distribuido']
pedi01234hsuGTU,provBGS521IT,25/08/2023,['Por hacer']
pedi01234elDNWZ,provVVB039GE,25/08/2023,['Distribuido']
pedi01234epAKOR,provVVB039GE,25/08/2023,['Distribuido']
pedi01234wBDQSZ,provGES446SP,25/08/2023,['Almacenado']
pedi01234pstIWZ,provTBB562UK,25/08/2023,['Distribuido']
pedi01234atFIJU,provAlG054UK,25/08/2023,['Distribuido']
pedi01234demotC,provGDA071SP,25/08/2023,['Recibido']
pedi01234sAILWZ,provASI979UK,25/08/2023,['Distribuido']
pedi01234htCDLW,provIGS852IT,25/08/2023,['Pagado']
pedi01234fuvDIZ,provDeo025SP,25/08/2023,['Distribuido']
pedi01234ovDFMY,provDia214UK,25/08/2023,['De Camino']
pedi01234gkuwLS,provTBB562UK,24/08/2023,['Almacenado']
pedi01234hjkJKX,provPen195UK,24/08/2023,['Distribuido']
pedi01234fnGJOP,provATG036UK,24/08/2023,['Distribuido']
pedi01234cxyFJN,provSFS792IT,24/08/2023,['Por hacer']
pedi01234dfpwzO,provBGS521IT,24/08/2023,['Pagado']
pedi01234bpBGMO,provSpe920UK,24/08/2023,['Por hacer']
pedi01234nzDMOZ,provCro019GE,24/08/2023,['Por hacer']
pedi01234ijloGU,provSJP885UK,24/08/2023,['Por hacer']
pedi01234betNQR,provKUK710GE,24/08/2023,['Por hacer']
pedi01234eoCKNV,provCom628UK,24/08/2023,['Por hacer']
pedi01234fstvJY,provXXX959FR,24/08/2023,['Por hacer']
pedi01234tCDGJN,provPrC249SP,24/08/2023,['Distribuido']
pedi01234muzMVY,provKUK710GE,24/08/2023,['Por hacer']
pedi01234auGJUZ,provPuG251FR,24/08/2023,['Distribuido']
pedi01234brLPUV,provRDM331IT,24/08/2023,['De Camino']
pedi01234bekBCL,provEne004IT,24/08/2023,['Por hacer']
pedi01234lvzBDF,provAnt183SP,24/08/2023,['Pagado']
pedi01234nuxQRU,provEMC389IT,24/08/2023,['Por hacer']
pedi01234hnAFNU,provAsS129IT,24/08/2023,['Almacenado']
pedi01234ijLPRU,provEne685UK,24/08/2023,['De Camino']
pedi01234puCDGN,provSaS872IT,24/08/2023,['Pagado']
pedi01234lmzBCQ,provAnt183SP,24/08/2023,['Recibido']
pedi01234FGHKMR,provMed974GE,24/08/2023,['Distribuido']
pedi01234fnqHJK,provVVB039GE,24/08/2023,['Distribuido']
pedi01234jpDVXZ,provEQT795IR,23/08/2023,['Distribuido']
pedi01234cdAOYZ,provTIS088SP,23/08/2023,['Distribuido']
pedi01234buDIVX,provSiH990GE,23/08/2023,['Por hacer']
pedi01234gjktFR,provRMS001IT,23/08/2023,['Pagado']
pedi01234sGLMNZ,provKUK710GE,23/08/2023,['Pagado']
pedi01234dhvFGT,provEvo408GE,23/08/2023,['Distribuido']
pedi01234dloqDN,provUni273IR,23/08/2023,['Pagado']
pedi01234lsFHVY,provEQT795IR,23/08/2023,['Distribuido']
pedi01234dkoptZ,provUni273IR,23/08/2023,['De Camino']
pedi01234jKLNPV,provOSG835UK,23/08/2023,['Pagado']
pedi01234gjpsvX,provEne685UK,23/08/2023,['Por hacer']
pedi01234lFJKRU,provSpe920UK,23/08/2023,['Recibido']
pedi01234fkmHRW,provVos971GE,23/08/2023,['De Camino']
pedi01234agquJN,provAlG054UK,23/08/2023,['Por hacer']
pedi01234fzMPXY,provMaC196IR,23/08/2023,['Almacenado']
pedi01234zJKNRS,provAsS129IT,23/08/2023,['Por hacer']
pedi01234deopBO,provEne685UK,23/08/2023,['Pagado']
pedi01234abcyzB,provBun716UK,23/08/2023,['Distribuido']
pedi01234acltwF,provLin564UK,23/08/2023,['Almacenado']
pedi01234eoLNWX,provFUM061IT,23/08/2023,['Distribuido']
pedi01234dkwEFZ,provAgC974SP,23/08/2023,['De Camino']
pedi01234AFNVXZ,provHeM574GE,23/08/2023,['Pagado']
pedi01234hrwEHP,provGES446SP,23/08/2023,['Distribuido']
pedi01234ejDMSW,provOrS801IT,23/08/2023,['Por hacer']
pedi01234dqyzIQ,provAsS129IT,23/08/2023,['Pagado']
pedi01234inwGKT,provTF1453FR,23/08/2023,['Almacenado']
pedi01234bnyDHI,provLDC071FR,22/08/2023,['Por hacer']
pedi01234bfltBS,provG&T371FR,22/08/2023,['Almacenado']
pedi01234lopKQR,provLin564UK,22/08/2023,['Pagado']
pedi01234wDNTUZ,provBGS521IT,22/08/2023,['De Camino']
pedi01234gjkszW,provEif549FR,22/08/2023,['De Camino']
pedi01234nqvyAS,provRat613GE,22/08/2023,['Por hacer']
pedi01234btGKOY,provPuG251FR,22/08/2023,['Pagado']
pedi01234jmyHJL,provGUW155UK,22/08/2023,['Distribuido']
pedi01234ckmuHS,provAgC974SP,22/08/2023,['Recibido']
pedi01234fhnPWX,provEne004IT,22/08/2023,['Almacenado']
pedi01234cgmotv,provEMC389IT,22/08/2023,['Almacenado']
pedi01234hpuvPW,provViE732UK,22/08/2023,['Por hacer']
pedi01234clmBDH,provPuG251FR,22/08/2023,['De Camino']
pedi01234nrGJMY,provRat613GE,22/08/2023,['Pagado']
pedi01234uwDPUZ,provIGS852IT,22/08/2023,['Almacenado']
pedi01234acewxR,provViE732UK,22/08/2023,['Pagado']
pedi01234dkqAHW,provDeo025SP,22/08/2023,['Distribuido']
pedi01234adfhoS,provPIS094IT,22/08/2023,['Almacenado']
pedi01234bkqBIU,provSpe920UK,22/08/2023,['Recibido']
pedi01234ltAGQX,provTIS088SP,22/08/2023,['Pagado']
pedi01234uBGIQW,provGDA071SP,22/08/2023,['Distribuido']
pedi01234cEFQXY,provEQT795IR,22/08/2023,['Pagado']
pedi01234uFIJSX,provAdL707SP,22/08/2023,['De Camino']
pedi01234abpzMN,provCom628UK,22/08/2023,['Pagado']
pedi01234rtvHJT,provMaC196IR,22/08/2023,['Recibido']
pedi01234estADL,provSaS872IT,22/08/2023,['Distribuido']
pedi01234guwCJR,provGDA071SP,22/08/2023,['Pagado']
pedi01234eirtAD,provPuG251FR,22/08/2023,['Recibido']
pedi01234cntLXY,provGDA071SP,21/08/2023,['Por hacer']
pedi01234psvDVX,provTIS088SP,21/08/2023,['De Camino']
pedi01234crAOTV,provRCP385UK,21/08/2023,['Por hacer']
pedi01234gqDEMP,provVVB039GE,21/08/2023,['Recibido']
pedi01234hmoHJW,provNaG379UK,21/08/2023,['Distribuido']
pedi01234dklRUX,provViE732UK,21/08/2023,['De Camino']
pedi01234itzCRU,provDPG813FR,21/08/2023,['Almacenado']
pedi01234dkxzGL,provB.S543IT,21/08/2023,['Distribuido']
pedi01234egqvxD,provGla904IR,21/08/2023,['Pagado']
pedi01234clrFGI,provAdL707SP,21/08/2023,['Pagado']
pedi01234uzHJWX,provEvo408GE,21/08/2023,['De Camino']
pedi01234osBFOT,provRMS001IT,21/08/2023,['Pagado']
pedi01234dfqyDK,provSpe920UK,21/08/2023,['Almacenado']
pedi01234akotMO,provXXX959FR,21/08/2023,['Pagado']
pedi01234dsvHOU,provDeo025SP,21/08/2023,['Pagado']
pedi01234cfgJLN,provPIS094IT,21/08/2023,['Pagado']
pedi01234acyJKM,provATG036UK,21/08/2023,['Por hacer']
pedi01234dsxBCE,provEdF497FR,21/08/2023,['Distribuido']
pedi01234cxzIOR,provPIS094IT,21/08/2023,['Por hacer']
pedi01234jsxHTV,provViE732UK,21/08/2023,['Pagado']
pedi01234awCOSV,provBGS521IT,21/08/2023,['Pagado']
pedi01234auyzRU,provBGS521IT,21/08/2023,['Recibido']
pedi01234rGIPTX,provUni273IR,21/08/2023,['Por hacer']
pedi01234pxDISY,provKUK710GE,21/08/2023,['Distribuido']
pedi01234fpuwzX,provMor734GE,21/08/2023,['Almacenado']
pedi01234gmsCDX,provBFS790IT,21/08/2023,['Distribuido']
pedi01234zGHIJO,provEQT795IR,21/08/2023,['Pagado']
pedi01234muCHIP,provAsS129IT,20/08/2023,['De Camino']
pedi01234zADHST,provSac959SP,20/08/2023,['Pagado']
pedi01234efmrvT,provAgC974SP,20/08/2023,['Recibido']
pedi01234cdprPY,provMal000IR,20/08/2023,['De Camino']
pedi01234mopxQZ,provGla159UK,20/08/2023,['De Camino']
pedi01234bnvyIP,provZSS361SP,20/08/2023,['De Camino']
pedi01234adHINW,provXXX959FR,20/08/2023,['Almacenado']
pedi01234npuKLX,provEvo408GE,20/08/2023,['Pagado']
pedi01234coxKPX,provSiH990GE,20/08/2023,['Pagado']
pedi01234ezCIMX,provEMC389IT,20/08/2023,['Por hacer']
pedi01234atPRTV,provApS922SP,20/08/2023,['Por hacer']
pedi01234epDEJX,provKUK710GE,20/08/2023,['De Camino']
pedi01234aekKUY,provSPH558SP,20/08/2023,['Distribuido']
pedi01234hprzMY,provPuG251FR,20/08/2023,['Pagado']
pedi01234vwxABR,provGla159UK,20/08/2023,['Almacenado']
pedi01234dkmFXZ,provCom628UK,20/08/2023,['Distribuido']
pedi01234afhxJQ,provMal000IR,19/08/2023,['Pagado']
pedi01234bdekAB,provEne685UK,19/08/2023,['Distribuido']
pedi01234dqOQSX,provDeo025SP,19/08/2023,['De Camino']
pedi01234chqBPR,provPIS094IT,19/08/2023,['Distribuido']
pedi01234mopAMS,provLDC071FR,19/08/2023,['Recibido']
pedi01234orsBDK,provAdL707SP,19/08/2023,['Por hacer']
pedi01234cCJRSU,provTTA249IT,19/08/2023,['Distribuido']
pedi01234glmrzR,provXXX959FR,19/08/2023,['Pagado']
pedi01234dFOPRT,provDia214UK,19/08/2023,['Distribuido']
pedi01234lozLMZ,provZSS361SP,19/08/2023,['De Camino']
pedi01234dpyANV,provSPH558SP,19/08/2023,['Por hacer']
pedi01234artzJW,provEif549FR,19/08/2023,['Almacenado']
pedi01234auEOSU,provDuF994SP,19/08/2023,['Pagado']
pedi01234cmnxIY,provEvo408GE,19/08/2023,['Por hacer']
