ID_pieza,ID_pedido,Cantidad
piezTec500VeInf,pedi01234knpHSY,4
piezVer364NgAli,pedi01234knpHSY,8
piezRat353RjInf,pedi01234knpHSY,6
piezBeb687MrAli,pedi01234knpHSY,9
piezEnc240AzMer,pedi01234knpHSY,2
piezCae657NgCon,pedi01234knpHSY,6
piezTij616RjMer,pedi01234knpHSY,5
piezAur943MrInf,pedi01234knpHSY,10
piezEdu564BlCos,pedi01234knpHSY,4
piezLác813AzAli,pedi01234knpHSY,10
piezTel735RsMer,pedi01234knpHSY,8
piezMaq437BlCos,pedi01234knpHSY,1
piezPes957BlAli,pedi01234knpHSY,3
piezLoc029MoCos,pedi01234knpHSY,7
piezPre544MrAli,pedi01234knpHSY,9
piezPre320RjAli,pedi01234knpHSY,5
piezEst664AmMob,pedi01234knpHSY,4
piezCin285BlMer,pedi01234knpHSY,6
piezLad902MoCon,pedi01234knpHSY,10
piezImp372VeInf,pedi01234knpHSY,1
piezPer758BlCos,pedi01234knpHSY,9
piezRat867AmInf,pedi01234knpHSY,9
piezTij208MoMer,pedi01234knpHSY,8
piezVer233NaAli,pedi01234knpHSY,4
piezLác843VeAli,pedi01234knpHSY,9
piezCab920RjInf,pedi01234knpHSY,8
piezImp372VeInf,pedi01234knpHSY,9
piezMaq583NgCos,pedi01234knpHSY,9
piezPor242VeInf,pedi01234knpHSY,9
piezImp618NgInf,pedi01234knpHSY,10
piezEsc125RsMob,pedi01234knpHSY,2
piezSie584NaHer,pedi01234knpHSY,7
piezCae407AmCon,pedi01234knpHSY,4
piezTel735RsMer,pedi01234knpHSY,6
piezRat353RjInf,pedi01234knpHSY,6
piezGaR329NgInf,pedi01234knpHSY,1
piezBot330VeMer,pedi01234knpHSY,3
piezPre634BlAli,pedi01234knpHSY,7
piezMaf871MrCos,pedi01234knpHSY,1
piezEsc748MoMob,pedi01234knpHSY,6
piezDes063NgHer,pedi01234knpHSY,1
piezMaq797AzCos,pedi01234knpHSY,7
piezCre754NaCos,pedi01234knpHSY,2
piezGaR123RjInf,pedi01234knpHSY,2
piezCim164NgHer,pedi01234knpHSY,8
piezCla800AzCon,pedi01234knpHSY,3
piezLác830NgAli,pedi01234knpHSY,6
piezEnc943VeMer,pedi01234knpHSY,5
piezTec459RsInf,pedi01234knpHSY,6
piezMon301RsInf,pedi01234knpHSY,7
piezCam697NgMob,pedi01234knpHSY,6
piezHil528NgMer,pedi01234knpHSY,1
piezMdn670VeMob,pedi01234knpHSY,5
piezSna440NgAli,pedi01234knpHSY,7
piezHil920MoMer,pedi01234knpHSY,8
piezLad709BlCon,pedi01234knpHSY,1
piezAgu099RjMer,pedi01234knpHSY,3
piezMar292MrHer,pedi01234knpHSY,7
piezMon301RsInf,pedi01234knpHSY,2
piezPaf731AmAli,pedi01234knpHSY,7
piezLla587BlHer,pedi01234knpHSY,7
piezCar967AmAli,pedi01234knpHSY,8
piezMaf697NaCos,pedi01234knpHSY,8
piezSof104RsMob,pedi01234knpHSY,8
piezPaf669VeAli,pedi01234knpHSY,5
piezAce382AmCos,pedi01234knpHSY,2
piezMdn670VeMob,pedi01234knpHSY,8
piezTec204AzInf,pedi01234knpHSY,4
piezTec459RsInf,pedi01234knpHSY,5
piezAce565AzCos,pedi01234knpHSY,6
piezCam546MoMob,pedi01234knpHSY,1
piezHdc824AzCon,pedi01234knpHSY,10
piezBdm646VeCos,pedi01234knpHSY,8
piezTij840BlMer,pedi01234knpHSY,4
piezMaf667AmCos,pedi01234knpHSY,5
piezPCs872BlInf,pedi01234knpHSY,1
piezLad709BlCon,pedi01234knpHSY,10
piezTij208MoMer,pedi01234knpHSY,8
piezTij616RjMer,pedi01234knpHSY,5
piezSie559RsHer,pedi01234knpHSY,6
piezNiv451AzHer,pedi01234knpHSY,1
piezPeg480BlMer,pedi01234knpHSY,4
piezCin982BlHer,pedi01234knpHSY,10
piezHil547AzMer,pedi01234knpHSY,10
piezTel735RsMer,pedi01234knpHSY,1
piezMar292MrHer,pedi01234knpHSY,2
piezLoc064RsCos,pedi01234knpHSY,3
piezEdu181RsCos,pedi01234knpHSY,10
piezMes662NaMob,pedi01234knpHSY,2
piezSie559RsHer,pedi01234knpHSY,6
piezTel826BlMer,pedi01234knpHSY,7
piezEsc282AzMob,pedi01234knpHSY,3
piezCam697NgMob,pedi01234knpHSY,7
piezLla364RsHer,pedi01234knpHSY,8
piezGaR175AzInf,pedi01234knpHSY,6
piezGaR175AzInf,pedi01234knpHSY,10
piezCla530RsCon,pedi01234knpHSY,9
piezBdm646VeCos,pedi01234knpHSY,4
piezPin082AmCos,pedi01234knpHSY,4
piezCha252BlCos,pedi01234knpHSY,7
piezNiv142NaHer,pedi01234knpHSY,9
piezTal582AzHer,pedi01234knpHSY,4
piezSof795AmMob,pedi01234knpHSY,1
piezLad653AzCon,pedi01234knpHSY,1
piezCae408AzCon,pedi01234knpHSY,4
piezEdu509RjCos,pedi01234knpHSY,6
piezMdn876RjMob,pedi01234knpHSY,5
piezPin378MoCon,pedi01234knpHSY,3
piezCab704NaInf,pedi01234knpHSY,7
piezNiv722RsHer,pedi01234knpHSY,2
piezCre853AzCos,pedi01234knpHSY,3
piezBeb903AzAli,pedi01234knpHSY,7
piezPer287NgCos,pedi01234knpHSY,7
piezCom380MoInf,pedi01234knpHSY,10
piezLij875RjHer,pedi01234knpHSY,7
piezLij818AmHer,pedi01234knpHSY,9
piezEsc291VeMob,pedi01234knpHSY,7
piezMaq437BlCos,pedi01234knpHSY,3
piezLij663AzHer,pedi01234knpHSY,8
piezTal505NgHer,pedi01234deloVX,2
piezRat867AmInf,pedi01234deloVX,6
piezPin070AzHer,pedi01234deloVX,3
piezFru831RsAli,pedi01234deloVX,9
piezGaR875RsInf,pedi01234deloVX,5
piezLoc852MrCos,pedi01234deloVX,5
piezTdP880AzCon,pedi01234deloVX,5
piezMaf667AmCos,pedi01234deloVX,3
piezDes574MrHer,pedi01234deloVX,2
piezEsc646NaMob,pedi01234deloVX,6
piezSil262VeMob,pedi01234deloVX,6
piezCre854RsCos,pedi01234deloVX,10
piezAgu873MoMer,pedi01234deloVX,1
piezTec500VeInf,pedi01234deloVX,7
piezSil162AzMob,pedi01234deloVX,3
piezSil860RjMob,pedi01234deloVX,10
piezCab707AmInf,pedi01234deloVX,7
piezMes251MoMob,pedi01234deloVX,4
piezDes786RsHer,pedi01234deloVX,4
piezTij840BlMer,pedi01234deloVX,5
piezMaf667AmCos,pedi01234deloVX,5
piezSof104RsMob,pedi01234deloVX,3
piezTij067AmMer,pedi01234deloVX,9
piezPes850NaAli,pedi01234deloVX,2
piezImp595RsInf,pedi01234deloVX,1
piezEdu517AzCos,pedi01234deloVX,5
piezImp374BlInf,pedi01234deloVX,4
piezPCs501MoInf,pedi01234deloVX,5
piezLdm739RjCon,pedi01234deloVX,7
piezPin461RsCos,pedi01234deloVX,6
piezCin245AmMer,pedi01234deloVX,7
piezAur915AmInf,pedi01234deloVX,2
piezLám110MrMob,pedi01234deloVX,2
piezHil658RsMer,pedi01234deloVX,8
piezLad902MoCon,pedi01234deloVX,9
piezAgu179NaMer,pedi01234deloVX,10
piezMes841AmMob,pedi01234deloVX,9
piezPin274BlCos,pedi01234deloVX,3
piezAzu567AzCon,pedi01234deloVX,10
piezSna445NaAli,pedi01234deloVX,9
piezPre181RsAli,pedi01234deloVX,7
piezMes881MrMob,pedi01234deloVX,5
piezMaq363RsCos,pedi01234deloVX,4
piezCar367BlAli,pedi01234deloVX,8
piezCha951NgCos,pedi01234deloVX,2
piezDul366RsAli,pedi01234deloVX,10
piezCom855AmInf,pedi01234deloVX,3
piezAzu978BlCon,pedi01234deloVX,1
piezMaq372MrCos,pedi01234deloVX,1
piezAce697RsCos,pedi01234deloVX,9
piezPin429MrCon,pedi01234deloVX,4
piezLla096NgHer,pedi01234deloVX,3
piezEst183VeMob,pedi01234deloVX,9
piezBot658RjMer,pedi01234deloVX,4
piezCre335VeCos,pedi01234deloVX,2
piezDes601MoHer,pedi01234deloVX,1
piezBdm971RsCos,pedi01234deloVX,2
piezCre223NgCos,pedi01234deloVX,6
piezCom384BlInf,pedi01234deloVX,1
piezCae204VeCon,pedi01234deloVX,1
piezMaq363RsCos,pedi01234deloVX,6
piezCem675VeCon,pedi01234deloVX,1
piezBeb624NaAli,pedi01234deloVX,6
piezBot838AzMer,pedi01234deloVX,6
piezPin290MrCos,pedi01234deloVX,5
piezTdP491RsCon,pedi01234deloVX,1
piezTdP880AzCon,pedi01234deloVX,6
piezRat041RsInf,pedi01234deloVX,7
piezFru475AmAli,pedi01234deloVX,10
piezCha872AzCos,pedi01234deloVX,10
piezPor368BlInf,pedi01234deloVX,4
piezMaq669MoCos,pedi01234deloVX,3
piezMar976AzHer,pedi01234deloVX,1
piezSof351NgMob,pedi01234deloVX,10
piezTel166AmMer,pedi01234deloVX,8
piezCae037MoCon,pedi01234deloVX,4
piezSil252MoMob,pedi01234deloVX,6
piezImp826MrInf,pedi01234deloVX,8
piezCha652MoCos,pedi01234deloVX,6
piezCre408VeMer,pedi01234deloVX,4
piezDul049NaAli,pedi01234deloVX,8
piezSil162AzMob,pedi01234deloVX,2
piezSil956NgMob,pedi01234deloVX,9
piezNiv722RsHer,pedi01234deloVX,8
piezPer522MoCos,pedi01234deloVX,10
piezAgu956RsMer,pedi01234deloVX,3
piezGaR875RsInf,pedi01234deloVX,2
piezDul318MrAli,pedi01234deloVX,9
piezYes873MrCon,pedi01234deloVX,3
piezLdm465BlCon,pedi01234deloVX,3
piezPCs872BlInf,pedi01234deloVX,4
piezHil072VeMer,pedi01234deloVX,5
piezCar967AmAli,pedi01234deloVX,5
piezSil794AmMob,pedi01234deloVX,3
piezSna644MoAli,pedi01234deloVX,4
piezMon238NgInf,pedi01234deloVX,6
piezLác975BlAli,pedi01234deloVX,3
piezLdm465BlCon,pedi01234deloVX,4
piezFru475AmAli,pedi01234deloVX,5
piezCom741NgInf,pedi01234deloVX,10
piezMon689MrInf,pedi01234deloVX,9
piezMon689MrInf,pedi01234deloVX,4
piezTij770AzMer,pedi01234deloVX,2
piezLla180AmHer,pedi01234deloVX,5
piezCre408VeMer,pedi01234deloVX,8
piezSil282BlMob,pedi01234deloVX,3
piezVer358AzAli,pedi01234deloVX,7
piezGaR329NgInf,pedi01234deloVX,3
piezPin778MrHer,pedi01234deloVX,7
piezPin468VeCos,pedi01234deloVX,8
piezArm100RjMob,pedi01234deloVX,10
piezCin285BlMer,pedi01234deloVX,1
piezMes627BlMob,pedi01234deloVX,4
piezDes601MoHer,pedi01234deloVX,6
piezCin982BlHer,pedi01234deloVX,4
piezCom855AmInf,pedi01234deloVX,4
piezPes957BlAli,pedi01234deloVX,7
piezPin378MoCon,pedi01234deloVX,4
piezCla894BlCon,pedi01234deloVX,8
piezVer990RjAli,pedi01234deloVX,8
piezCin319MrMer,pedi01234deloVX,9
piezYes787MoCon,pedi01234deloVX,6
piezSna037VeAli,pedi01234deloVX,2
piezGaR875RsInf,pedi01234deloVX,6
piezDes600AzHer,pedi01234deloVX,7
piezArm691AzMob,pedi01234deloVX,2
piezCam587RsMob,pedi01234deloVX,10
piezCre701AmCos,pedi01234deloVX,7
piezBeb087RjAli,pedi01234deloVX,9
piezCom571AzInf,pedi01234deloVX,8
piezAur247RjInf,pedi01234deloVX,9
piezCre773RjMer,pedi01234deloVX,4
piezMaq739RjCos,pedi01234deloVX,10
piezBot090MoMer,pedi01234hkBQSV,4
piezLdm602MoCon,pedi01234hkBQSV,1
piezBeb014RsAli,pedi01234hkBQSV,5
piezLij005RsHer,pedi01234hkBQSV,4
piezBot439MrMer,pedi01234hkBQSV,4
piezPer017AmCos,pedi01234hkBQSV,5
piezGaR875RsInf,pedi01234hkBQSV,2
piezAur028RsInf,pedi01234hkBQSV,2
piezPes687RsAli,pedi01234hkBQSV,3
piezEnc173NgMer,pedi01234hkBQSV,7
piezBeb593VeAli,pedi01234hkBQSV,6
piezCre461AzMer,pedi01234hkBQSV,4
piezCre742BlMer,pedi01234hkBQSV,4
piezLdm555AzCon,pedi01234hkBQSV,6
piezLám603MoMob,pedi01234hkBQSV,2
piezPin893NaCos,pedi01234hkBQSV,3
piezSil178NaMob,pedi01234hkBQSV,6
piezPes957BlAli,pedi01234hkBQSV,5
piezPre634BlAli,pedi01234hkBQSV,9
piezEst183VeMob,pedi01234hkBQSV,7
piezCla800AzCon,pedi01234hkBQSV,8
piezAur971NgInf,pedi01234kADHTY,4
piezArm674MoMob,pedi01234kADHTY,8
piezVer633AmAli,pedi01234kADHTY,1
piezCin245AmMer,pedi01234kADHTY,3
piezCre742BlMer,pedi01234kADHTY,9
piezVer437MoAli,pedi01234kADHTY,3
piezPes118MrAli,pedi01234kADHTY,2
piezCam557RjMob,pedi01234kADHTY,5
piezMaf455AzCos,pedi01234kADHTY,8
piezCla872NaCon,pedi01234kADHTY,1
piezSna440NgAli,pedi01234kADHTY,4
piezImp155AmInf,pedi01234kADHTY,1
piezTec387MoInf,pedi01234kADHTY,6
piezMar092AmHer,pedi01234kADHTY,2
piezCin076BlMer,pedi01234kADHTY,3
piezTij616RjMer,pedi01234kADHTY,9
piezCam350AmMob,pedi01234kADHTY,3
piezCam197BlMob,pedi01234kADHTY,1
piezCre754NaCos,pedi01234kADHTY,8
piezAgu131NgMer,pedi01234kADHTY,3
piezEdu973NaCos,pedi01234kADHTY,4
piezEsc193NgMob,pedi01234kADHTY,9
piezVer364NgAli,pedi01234kADHTY,4
piezCae037MoCon,pedi01234kADHTY,4
piezCam350AmMob,pedi01234kADHTY,2
piezEdu675NgCos,pedi01234kADHTY,10
piezEnc240AzMer,pedi01234kADHTY,3
piezCim837MrHer,pedi01234kADHTY,6
piezBdm646VeCos,pedi01234kADHTY,4
piezDes063NgHer,pedi01234kADHTY,3
piezPin461RsCos,pedi01234kADHTY,4
piezLác830NgAli,pedi01234kADHTY,10
piezVer233NaAli,pedi01234kADHTY,5
piezCin392RjMer,pedi01234kADHTY,7
piezMaf667AmCos,pedi01234kADHTY,4
piezSna037VeAli,pedi01234kADHTY,10
piezCab298NgInf,pedi01234kADHTY,4
piezLám490BlMob,pedi01234kADHTY,8
piezMar711RjHer,pedi01234kADHTY,3
piezCar418NaAli,pedi01234kADHTY,4
piezCam697NgMob,pedi01234kADHTY,9
piezRat041RsInf,pedi01234kADHTY,4
piezCin285BlMer,pedi01234kADHTY,6
piezAce559VeCos,pedi01234kADHTY,6
piezCae988BlCon,pedi01234kADHTY,9
piezPor759AmInf,pedi01234kADHTY,5
piezBeb014RsAli,pedi01234kADHTY,3
piezYes168AmCon,pedi01234kADHTY,9
piezSof846BlMob,pedi01234kADHTY,8
piezPer270MrCos,pedi01234kADHTY,1
piezPin468AzCon,pedi01234kADHTY,2
piezArm100RjMob,pedi01234kADHTY,10
piezTel814VeMer,pedi01234kADHTY,5
piezAgu305AzMer,pedi01234kADHTY,3
piezCin994MrHer,pedi01234kADHTY,3
piezEst183VeMob,pedi01234kADHTY,2
piezPin341RsCon,pedi01234kADHTY,4
piezPin062NaCon,pedi01234kADHTY,10
piezFru993MrAli,pedi01234kADHTY,2
piezSof681RjMob,pedi01234kADHTY,1
piezTij221NgMer,pedi01234kADHTY,9
piezLám110MrMob,pedi01234kADHTY,2
piezTec387MoInf,pedi01234kADHTY,2
piezPin225NgCon,pedi01234kADHTY,1
piezPre334NgAli,pedi01234kADHTY,2
piezCha264RsCos,pedi01234kADHTY,9
piezYes873MrCon,pedi01234kADHTY,3
piezSof681RjMob,pedi01234kADHTY,8
piezEst110BlMob,pedi01234kADHTY,3
piezTdP873NgCon,pedi01234kADHTY,2
piezPre915MoAli,pedi01234kADHTY,6
piezCla800AzCon,pedi01234kADHTY,4
piezTec387MoInf,pedi01234kADHTY,2
piezCha083VeCos,pedi01234kADHTY,1
piezPor456MoInf,pedi01234kADHTY,9
piezRat434NaInf,pedi01234kADHTY,10
piezMar604RsHer,pedi01234kADHTY,3
piezSof681RjMob,pedi01234kADHTY,7
piezDul049NaAli,pedi01234kADHTY,2
piezLoc342AmCos,pedi01234kADHTY,4
piezEst783NaMob,pedi01234kADHTY,5
piezMaq915VeCos,pedi01234kADHTY,10
piezCha252BlCos,pedi01234kADHTY,7
piezPCs567RsInf,pedi01234kADHTY,2
piezSie022RjHer,pedi01234kADHTY,9
piezEnc016BlMer,pedi01234kADHTY,1
piezDes933BlHer,pedi01234kADHTY,4
piezTdP295BlCon,pedi01234kADHTY,3
piezCae037MoCon,pedi01234kADHTY,5
piezGaR123RjInf,pedi01234kADHTY,9
piezMar612BlHer,pedi01234kADHTY,1
piezAzu498RjCon,pedi01234kADHTY,9
piezCre209MrMer,pedi01234kADHTY,4
piezLdm946RsCon,pedi01234kADHTY,1
piezTdP880AzCon,pedi01234kADHTY,8
piezImp155AmInf,pedi01234kADHTY,8
piezCin085RjHer,pedi01234kADHTY,10
piezPin626BlCon,pedi01234kADHTY,7
piezPor309AzInf,pedi01234kADHTY,2
piezSil909NgMob,pedi01234kADHTY,1
piezTdP491RsCon,pedi01234kADHTY,4
piezDul065MoAli,pedi01234kADHTY,9
piezPor368BlInf,pedi01234kADHTY,5
piezAur915AmInf,pedi01234kADHTY,1
piezCab526VeInf,pedi01234kADHTY,10
piezPin378MoCon,pedi01234kADHTY,1
piezTel826BlMer,pedi01234kADHTY,3
piezPin535NgCos,pedi01234kADHTY,6
piezPes687RsAli,pedi01234kADHTY,2
piezPin225NgCon,pedi01234kADHTY,3
piezTel484RjMer,pedi01234kADHTY,4
piezMar976AzHer,pedi01234acemTZ,10
piezCla582VeCon,pedi01234acemTZ,5
piezTel484RjMer,pedi01234acemTZ,7
piezPin256NgHer,pedi01234acemTZ,3
piezPin601RsHer,pedi01234acemTZ,4
piezCin575NgMer,pedi01234acemTZ,3
piezHil920MoMer,pedi01234acemTZ,2
piezDul318MrAli,pedi01234acemTZ,5
piezCae487RjCon,pedi01234acemTZ,9
piezCar418NaAli,pedi01234acemTZ,1
piezVer128BlAli,pedi01234acemTZ,9
piezCha216AmCos,pedi01234acemTZ,5
piezLoc554NgCos,pedi01234acemTZ,8
piezVer990RjAli,pedi01234acemTZ,2
piezTec459RsInf,pedi01234acemTZ,2
piezMes485NgMob,pedi01234acemTZ,8
piezBeb087RjAli,pedi01234acemTZ,7
piezDul318MrAli,pedi01234acemTZ,7
piezBeb014RsAli,pedi01234acemTZ,7
piezTel826BlMer,pedi01234acemTZ,2
piezSof516NaMob,pedi01234acemTZ,6
piezCla582VeCon,pedi01234acemTZ,8
piezMaq739RjCos,pedi01234acemTZ,4
piezMar092AmHer,pedi01234acemTZ,3
piezSna445NaAli,pedi01234acemTZ,9
piezYes914RsCon,pedi01234acemTZ,3
piezPin070AzHer,pedi01234acemTZ,5
piezLla707VeHer,pedi01234acemTZ,3
piezArm100RjMob,pedi01234acemTZ,7
piezPin646RjCos,pedi01234acemTZ,9
piezArm304MrMob,pedi01234acemTZ,8
piezPre930VeAli,pedi01234acemTZ,5
piezAce565AzCos,pedi01234acemTZ,6
piezLám490BlMob,pedi01234acemTZ,6
piezPer392RjCos,pedi01234acemTZ,6
piezGaR175AzInf,pedi01234acemTZ,2
piezCar960MoAli,pedi01234acemTZ,8
piezTij731RsMer,pedi01234acemTZ,4
piezPin893NaCos,pedi01234acemTZ,8
piezCin974MoHer,pedi01234acemTZ,6
piezEnc049NaMer,pedi01234acemTZ,10
piezDul812AzAli,pedi01234acemTZ,3
piezLoc064RsCos,pedi01234acemTZ,1
piezCha652MoCos,pedi01234acemTZ,7
piezPCs051VeInf,pedi01234acemTZ,1
piezPin429MrCon,pedi01234acemTZ,9
piezSil146RsMob,pedi01234acemTZ,7
piezCem683BlCon,pedi01234acemTZ,1
piezPes687RsAli,pedi01234acemTZ,2
piezLám990AmMob,pedi01234acemTZ,5
piezCla872NaCon,pedi01234acemTZ,3
piezCab844BlInf,pedi01234acemTZ,7
piezDes933BlHer,pedi01234acemTZ,10
piezMdn670VeMob,pedi01234acemTZ,10
piezMar400MoHer,pedi01234acemTZ,10
piezMes050RjMob,pedi01234acemTZ,9
piezDul366RsAli,pedi01234acemTZ,2
piezAur287MoInf,pedi01234acemTZ,10
piezPin599MoCos,pedi01234acemTZ,3
piezPer875NaCos,pedi01234acemTZ,10
piezYes914NgCon,pedi01234acemTZ,2
piezCha252BlCos,pedi01234acemTZ,1
piezSil252MoMob,pedi01234acemTZ,2
piezDes063NgHer,pedi01234acemTZ,6
piezPes957BlAli,pedi01234acemTZ,7
piezCin192VeMer,pedi01234acemTZ,7
piezLác436NaAli,pedi01234acemTZ,8
piezCin994MrHer,pedi01234acemTZ,5
piezLám293RsMob,pedi01234acemTZ,4
piezCin319MrMer,pedi01234acemTZ,8
piezLad902MoCon,pedi01234acemTZ,2
piezMaf576VeCos,pedi01234acemTZ,7
piezSil062RsMob,pedi01234acemTZ,8
piezPCs280AzInf,pedi01234acemTZ,4
piezBeb687MrAli,pedi01234acemTZ,10
piezCin515AzMer,pedi01234acemTZ,7
piezBdm223NgCos,pedi01234acemTZ,8
piezPeg676AmMer,pedi01234acemTZ,5
piezEst664AmMob,pedi01234acemTZ,8
piezTec059RjInf,pedi01234acemTZ,4
piezTij013MrMer,pedi01234acemTZ,2
piezTel437AzMer,pedi01234acemTZ,5
piezDul812AzAli,pedi01234acemTZ,7
piezCab389MrInf,pedi01234acemTZ,8
piezTel166AmMer,pedi01234acemTZ,5
piezSie918BlHer,pedi01234acemTZ,2
piezCin027RjMer,pedi01234acemTZ,4
piezCem079MoCon,pedi01234acemTZ,6
piezCom384BlInf,pedi01234acemTZ,7
piezBdm646VeCos,pedi01234acemTZ,5
piezMon227RjInf,pedi01234acemTZ,4
piezBot658RjMer,pedi01234acemTZ,5
piezAzu458MoCon,pedi01234acemTZ,6
piezPre915MoAli,pedi01234acemTZ,10
piezCar554RsAli,pedi01234acemTZ,6
piezAgu131NgMer,pedi01234acemTZ,5
piezLla707VeHer,pedi01234acemTZ,5
piezLoc852MrCos,pedi01234acemTZ,5
piezCab707AmInf,pedi01234acemTZ,9
piezCre352NgMer,pedi01234acemTZ,7
piezYes113VeCon,pedi01234acemTZ,6
piezEdu181RsCos,pedi01234acemTZ,7
piezCom110MrInf,pedi01234acemTZ,4
piezMaq363RsCos,pedi01234acemTZ,7
piezAce121NgCos,pedi01234acemTZ,8
piezTij770AzMer,pedi01234acemTZ,9
piezYes873MrCon,pedi01234acemTZ,6
piezVer128BlAli,pedi01234acemTZ,7
piezPre573NaAli,pedi01234acemTZ,8
piezLdm946RsCon,pedi01234acemTZ,9
piezPCs402AmInf,pedi01234acemTZ,4
piezTec387MoInf,pedi01234acemTZ,5
piezImp766MoInf,pedi01234acemTZ,1
piezCim919RsHer,pedi01234acemTZ,10
piezVer358AzAli,pedi01234acemTZ,6
piezBdm646VeCos,pedi01234acemTZ,7
piezAgu026MrMer,pedi01234acemTZ,4
piezLám475NaMob,pedi01234acemTZ,3
piezAzu543AmCon,pedi01234acemTZ,6
piezMaf979RjCos,pedi01234acemTZ,6
piezCha951NgCos,pedi01234acemTZ,1
piezSil639MrMob,pedi01234acemTZ,1
piezDes958NaHer,pedi01234acemTZ,1
piezPre930VeAli,pedi01234acemTZ,7
piezPre334NgAli,pedi01234acemTZ,2
piezCim573RjHer,pedi01234acemTZ,3
piezPes687RsAli,pedi01234acemTZ,6
piezLad942RsCon,pedi01234acemTZ,3
piezCab298NgInf,pedi01234acemTZ,2
piezTec636NaInf,pedi01234acemTZ,3
piezSna384BlAli,pedi01234acemTZ,6
piezMaf697NaCos,pedi01234acemTZ,3
piezHdc608NgCon,pedi01234atFIJU,6
piezLdm465BlCon,pedi01234atFIJU,7
piezNiv299MrHer,pedi01234atFIJU,4
piezCim573RjHer,pedi01234atFIJU,9
piezPaf816RsAli,pedi01234atFIJU,6
piezCin515AzMer,pedi01234atFIJU,3
piezTij208MoMer,pedi01234atFIJU,5
piezCim164NgHer,pedi01234atFIJU,7
piezDes786RsHer,pedi01234atFIJU,1
piezArm674MoMob,pedi01234atFIJU,2
piezSna332RjAli,pedi01234atFIJU,3
piezCin245AmMer,pedi01234atFIJU,7
piezSil956NgMob,pedi01234atFIJU,6
piezRat353RjInf,pedi01234atFIJU,7
piezPor207NaInf,pedi01234atFIJU,4
piezBdm473AzCos,pedi01234atFIJU,7
piezMaq150NaCos,pedi01234atFIJU,7
piezCab526VeInf,pedi01234atFIJU,8
piezCom519NaInf,pedi01234atFIJU,3
piezAur028RsInf,pedi01234atFIJU,2
piezEst664AmMob,pedi01234atFIJU,4
piezAzu515RsCon,pedi01234atFIJU,2
piezLad513MrCon,pedi01234atFIJU,4
piezPes165RjAli,pedi01234cmnptw,6
piezYes653BlCon,pedi01234cmnptw,5
piezArm253RsMob,pedi01234cmnptw,3
piezTdP174RjCon,pedi01234cmnptw,4
piezVer509MrAli,pedi01234cmnptw,3
piezCam197BlMob,pedi01234cmnptw,9
piezBot439MrMer,pedi01234cmnptw,5
piezBdm471AmCos,pedi01234cmnptw,4
piezPin378MoCon,pedi01234cmnptw,5
piezPCs402AmInf,pedi01234cmnptw,9
piezSof516NaMob,pedi01234cmnptw,6
piezPor242VeInf,pedi01234cmnptw,8
piezPin599MoCos,pedi01234cmnptw,4
piezFru993MrAli,pedi01234cmnptw,9
piezLad470NgCon,pedi01234cmnptw,9
piezPin599MoCos,pedi01234cmnptw,7
piezLác880RsAli,pedi01234cmnptw,9
piezPin461RsCos,pedi01234cmnptw,7
piezSie956MoHer,pedi01234cmnptw,2
piezSof351NgMob,pedi01234cmnptw,1
piezPin757MoHer,pedi01234cmnptw,2
piezMar604RsHer,pedi01234cmnptw,9
piezBdm222MoCos,pedi01234cmnptw,5
piezPin862BlHer,pedi01234cmnptw,10
piezSil146RsMob,pedi01234cmnptw,8
piezCem683BlCon,pedi01234cmnptw,4
piezCin947AmHer,pedi01234cmnptw,5
piezCab298NgInf,pedi01234ejDMSW,6
piezPin341RsCon,pedi01234ejDMSW,1
piezTel515NaMer,pedi01234ejDMSW,4
piezCla800AzCon,pedi01234ejDMSW,9
piezDes575AmHer,pedi01234ejDMSW,9
piezCha252BlCos,pedi01234ejDMSW,2
piezAce121NgCos,pedi01234ejDMSW,8
piezRat317MoInf,pedi01234ejDMSW,2
piezAur971NgInf,pedi01234ejDMSW,10
piezTij731RsMer,pedi01234ejDMSW,3
piezCre223NgCos,pedi01234ejDMSW,5
piezEnc400RsMer,pedi01234ejDMSW,10
piezCar867RjAli,pedi01234ejDMSW,2
piezLdm465BlCon,pedi01234ejDMSW,5
piezPin461RsCos,pedi01234ejDMSW,5
piezMar612BlHer,pedi01234ejDMSW,10
piezSil178NaMob,pedi01234ejDMSW,3
piezSof795AmMob,pedi01234ejDMSW,7
piezBdm971RsCos,pedi01234ejDMSW,3
piezMaf648BlCos,pedi01234ejDMSW,9
piezFru662RjAli,pedi01234ejDMSW,4
piezRat434NaInf,pedi01234ejDMSW,10
piezFru662RjAli,pedi01234ejDMSW,3
piezLad215VeCon,pedi01234ejDMSW,4
piezLla587BlHer,pedi01234ejDMSW,9
piezPor605NgInf,pedi01234ejDMSW,1
piezPeg284NgMer,pedi01234ejDMSW,9
piezAur318BlInf,pedi01234ejDMSW,1
piezMon842NaInf,pedi01234ejDMSW,2
piezPCs280AzInf,pedi01234ejDMSW,9
piezAur470AzInf,pedi01234ejDMSW,4
piezYes914RsCon,pedi01234ejDMSW,5
piezSil908MrMob,pedi01234ejDMSW,6
piezCre461AzMer,pedi01234ejDMSW,10
piezPes116AzAli,pedi01234ejDMSW,10
piezBot658RjMer,pedi01234ejDMSW,2
piezTec500VeInf,pedi01234ejDMSW,4
piezBdm449BlCos,pedi01234ejDMSW,10
